year,collection_scenario,recovery_efficiency_scenario,Strategy type,choice_mode,embedded_li,li_collected,supply_chain_boundary,barrier_component,lithium_t
2045,high_collection,baseline,Strategy 3,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2045,high_collection,baseline,Strategy 3,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2045,high_collection,baseline,Strategy 3,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2045,high_collection,baseline,Strategy 3,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2050,high_collection,baseline,Strategy 1,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2050,high_collection,baseline,Strategy 1,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,1286.6974755683914
2050,high_collection,baseline,Strategy 1,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,2139.9362659568433
2050,high_collection,baseline,Strategy 1,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,169.96252975985408
2050,high_collection,baseline,Strategy 2,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2050,high_collection,baseline,Strategy 2,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2050,high_collection,baseline,Strategy 2,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2050,high_collection,baseline,Strategy 2,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2050,high_collection,baseline,Strategy 3,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2050,high_collection,baseline,Strategy 3,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2050,high_collection,baseline,Strategy 3,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2050,high_collection,baseline,Strategy 3,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2025,high_collection,baseline,Strategy 1,Optimal_lithium,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,5439.635951933766
2025,high_collection,baseline,Strategy 1,Optimal_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,5387.174776264267
2025,high_collection,baseline,Strategy 1,Optimal_profit,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,5174.335999934987
2025,high_collection,baseline,Strategy 1,Realistic_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,5320.6143124604105
2025,high_collection,baseline,Strategy 2,Optimal_lithium,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,6282.786976202022
2025,high_collection,baseline,Strategy 2,Optimal_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,6282.786976202022
2025,high_collection,baseline,Strategy 2,Optimal_profit,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,6282.786976202022
2025,high_collection,baseline,Strategy 2,Realistic_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,6282.786976202022
2025,high_collection,baseline,Strategy 3,Optimal_lithium,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,6282.786976202022
2025,high_collection,baseline,Strategy 3,Optimal_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,6282.786976202022
2025,high_collection,baseline,Strategy 3,Optimal_profit,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,6282.786976202022
2025,high_collection,baseline,Strategy 3,Realistic_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,6282.786976202022
2030,high_collection,baseline,Strategy 1,Optimal_lithium,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,66491.4881474179
2030,high_collection,baseline,Strategy 1,Optimal_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,66165.80846062645
2030,high_collection,baseline,Strategy 1,Optimal_profit,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,63398.87398656125
2030,high_collection,baseline,Strategy 1,Realistic_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,66483.9641319116
2030,high_collection,baseline,Strategy 2,Optimal_lithium,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,75378.62862563446
2030,high_collection,baseline,Strategy 2,Optimal_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,75378.62862563446
2030,high_collection,baseline,Strategy 2,Optimal_profit,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,75378.62862563446
2030,high_collection,baseline,Strategy 2,Realistic_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,75378.62862563446
2030,high_collection,baseline,Strategy 3,Optimal_lithium,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,75378.62862563446
2030,high_collection,baseline,Strategy 3,Optimal_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,75378.62862563446
2030,high_collection,baseline,Strategy 3,Optimal_profit,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,75378.62862563446
2030,high_collection,baseline,Strategy 3,Realistic_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,75378.62862563446
2035,high_collection,baseline,Strategy 1,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,290533.0475886297
2035,high_collection,baseline,Strategy 1,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,289589.2143532514
2035,high_collection,baseline,Strategy 1,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,280595.861117393
2035,high_collection,baseline,Strategy 1,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,290527.9321750618
2035,high_collection,baseline,Strategy 2,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,322205.8869121947
2035,high_collection,baseline,Strategy 2,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,322205.8869121947
2035,high_collection,baseline,Strategy 2,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,322205.8869121947
2035,high_collection,baseline,Strategy 2,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,322205.8869121947
2035,high_collection,baseline,Strategy 3,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,322205.8869121947
2035,high_collection,baseline,Strategy 3,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,322205.8869121947
2035,high_collection,baseline,Strategy 3,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,322205.8869121947
2035,high_collection,baseline,Strategy 3,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,322205.8869121947
2040,high_collection,baseline,Strategy 1,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,659381.6547224649
2040,high_collection,baseline,Strategy 1,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,658499.0014862139
2040,high_collection,baseline,Strategy 1,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,649159.4300626847
2040,high_collection,baseline,Strategy 1,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,658640.5055608073
2040,high_collection,baseline,Strategy 2,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,719377.7605188858
2040,high_collection,baseline,Strategy 2,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,719377.7605188858
2040,high_collection,baseline,Strategy 2,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,719377.7605188858
2040,high_collection,baseline,Strategy 2,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,719377.7605188858
2040,high_collection,baseline,Strategy 3,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,719377.7605188858
2040,high_collection,baseline,Strategy 3,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,719377.7605188858
2040,high_collection,baseline,Strategy 3,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,719377.7605188858
2040,high_collection,baseline,Strategy 3,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,719377.7605188858
2045,high_collection,baseline,Strategy 1,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1243588.9291974453
2045,high_collection,baseline,Strategy 1,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1240228.430788374
2045,high_collection,baseline,Strategy 1,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1237490.1304999625
2045,high_collection,baseline,Strategy 1,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1243106.1117867806
2045,high_collection,baseline,Strategy 2,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1345147.5713615506
2045,high_collection,baseline,Strategy 2,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1345147.5713615506
2045,high_collection,baseline,Strategy 2,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1345147.5713615506
2045,high_collection,baseline,Strategy 2,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1345147.5713615506
2045,high_collection,baseline,Strategy 3,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1345147.5713615506
2045,high_collection,baseline,Strategy 3,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1345147.5713615506
2045,high_collection,baseline,Strategy 3,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1345147.5713615506
2045,high_collection,baseline,Strategy 3,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1345147.5713615506
2050,high_collection,baseline,Strategy 1,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1644983.4579942108
2050,high_collection,baseline,Strategy 1,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1643696.7605186424
2050,high_collection,baseline,Strategy 1,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1642843.521728254
2050,high_collection,baseline,Strategy 1,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1644813.495464451
2050,high_collection,baseline,Strategy 2,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1772802.5202866702
2050,high_collection,baseline,Strategy 2,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1772802.5202866702
2050,high_collection,baseline,Strategy 2,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1772802.5202866702
2050,high_collection,baseline,Strategy 2,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1772802.5202866702
2050,high_collection,baseline,Strategy 3,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1772802.5202866702
2050,high_collection,baseline,Strategy 3,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1772802.5202866702
2050,high_collection,baseline,Strategy 3,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1772802.5202866702
2050,high_collection,baseline,Strategy 3,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,supply_chain_available_secondary_li,1772802.5202866702
