policy_id,policy_region,country,object_scope,policy_status,start_year,end_year,collection_rate_floor,li_recovery_efficiency_floor,recycled_content_li_min,traceability_requirement,battery_passport_requirement,epr_strength,storage_deployment_target_gwh,ev_sales_target,domestic_content_pressure,hazardous_transport_penalty,source_basis,source_url,notes,Year,iso3,continent,effective_object_scope
EU_BATT_REG_STORAGE_2027,EU,Czechia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,CZE,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Germany,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,DEU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Germany,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,DEU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Denmark,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,DNK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Denmark,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,DNK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Spain,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,ESP,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Spain,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,ESP,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Estonia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,EST,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Estonia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,EST,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Finland,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,FIN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Finland,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,FIN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,France,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,FRA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,France,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,FRA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Greece,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,GRC,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Greece,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,GRC,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Croatia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,HRV,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Croatia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,HRV,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Hungary,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,HUN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Hungary,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,HUN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Ireland,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,IRL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Ireland,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,IRL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Italy,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,ITA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Italy,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,ITA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Lithuania,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,LTU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Lithuania,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,LTU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Luxembourg,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,LUX,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Luxembourg,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,LUX,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Latvia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,LVA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Latvia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,LVA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Malta,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,MLT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Malta,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,MLT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Netherlands,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,NLD,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Netherlands,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,NLD,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Poland,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,POL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Poland,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,POL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Portugal,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,PRT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Portugal,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,PRT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Romania,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,ROM,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Romania,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,ROM,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Slovakia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,SVK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Slovakia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,SVK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Slovenia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,SVN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Slovenia,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,SVN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Sweden,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2027,SWE,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2027,EU,Sweden,stationary_storage_battery,in_force,2027,2030,,0.5,,0.8,0.6,0.8,,,0.3,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery rules are used as the closest policy proxy for stationary storage batteries.,2030,SWE,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Austria,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,AUT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Belgium,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,BEL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Bulgaria,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,BGR,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Cyprus,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,CYP,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Czechia,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,CZE,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Germany,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,DEU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Denmark,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,DNK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Spain,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,ESP,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Estonia,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,EST,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Finland,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,FIN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,France,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,FRA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Greece,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,GRC,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Croatia,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,HRV,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Hungary,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,HUN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Ireland,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,IRL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Italy,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,ITA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Lithuania,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,LTU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Luxembourg,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,LUX,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Latvia,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,LVA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Malta,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,MLT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Netherlands,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,NLD,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Poland,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,POL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Portugal,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,PRT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Romania,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,ROM,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Slovakia,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,SVK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Slovenia,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,SVN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2031,EU,Sweden,stationary_storage_battery,in_force,2031,2035,,0.8,0.06,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery minimum recycled lithium content and battery passport requirements from 2031.,2035,SWE,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Austria,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,AUT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Austria,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,AUT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Austria,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,AUT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Belgium,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,BEL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Belgium,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,BEL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Belgium,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,BEL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Bulgaria,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,BGR,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Bulgaria,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,BGR,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Bulgaria,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,BGR,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Cyprus,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,CYP,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Cyprus,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,CYP,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Cyprus,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,CYP,Europe,stationary_storage_battery
